"price","bedrooms","size","url","type","streetAddress","addressLocality","addressRegion","postalCode","county","lat","long"
2688000,3,3872,"https://www.realtor.com/realestateandhomes-detail/900-W-Agua-Caliente-Rd_Sonoma_CA_95476_M22322-40033#property","SingleFamilyResidence","900 W Agua Caliente Rd","Sonoma","CA","95476","Sonoma",38.320165,-122.500379
2900000,4,3519,"https://www.realtor.com/realestateandhomes-detail/19185-Mesquite-Ct_Sonoma_CA_95476_M17085-67636#property","SingleFamilyResidence","19185 Mesquite Ct","Sonoma","CA","95476","Sonoma",38.298107,-122.549931
769000,1,1394,"https://www.realtor.com/realestateandhomes-detail/14801-Canyon-4-Rd_Guerneville_CA_95446_M97842-22684#property","SingleFamilyResidence","14801 Canyon 4 Rd","Guerneville","CA","95446","Sonoma",38.522221,-122.980759
1450000,3,1864,"https://www.realtor.com/realestateandhomes-detail/870-Verano-Ave_Sonoma_CA_95476_M24719-60468#property","SingleFamilyResidence","870 Verano Ave","Sonoma","CA","95476","Sonoma",38.302869,-122.474255
349000,3,1851,"https://www.realtor.com/realestateandhomes-detail/16303-Old-Cazadero-Rd_Guerneville_CA_95446_M28695-87675#property","SingleFamilyResidence","16303 Old Cazadero Rd","Guerneville","CA","95446","Sonoma",38.513408,-123.033757
925000,4,1400,"https://www.realtor.com/realestateandhomes-detail/1007-Harold-Ln_Healdsburg_CA_95448_M26568-19139#property","SingleFamilyResidence","1007 Harold Ln","Healdsburg","CA","95448","Sonoma",38.622507,-122.860979
870000,3,1358,"https://www.realtor.com/realestateandhomes-detail/2061-Woodside-Dr_Santa-Rosa_CA_95404_M16277-78222#property","SingleFamilyResidence","2061 Woodside Dr","Santa Rosa","CA","95404","Sonoma",38.464608,-122.704851
998000,4,2229,"https://www.realtor.com/realestateandhomes-detail/264-Cambridge-Ln_Petaluma_CA_94952_M17364-39412#property","SingleFamilyResidence","264 Cambridge Ln","Petaluma","CA","94952","Sonoma",38.222458,-122.658304
1449000,4,3243,"https://www.realtor.com/realestateandhomes-detail/4727-Woodview-Dr_Santa-Rosa_CA_95405_M20376-25909#property","SingleFamilyResidence","4727 Woodview Dr","Santa Rosa","CA","95405","Sonoma",38.421288,-122.652288
548000,2,1088,"https://www.realtor.com/realestateandhomes-detail/279-Red-Mountain-Dr_Cloverdale_CA_95425_M21735-13218#property","SingleFamilyResidence","279 Red Mountain Dr","Cloverdale","CA","95425","Sonoma",38.788174,-123.026691
1250000,4,2976,"https://www.realtor.com/realestateandhomes-detail/6268-Old-Redwood-Hwy_Windsor_CA_95492_M25861-79144#property","SingleFamilyResidence","6268 Old Redwood Hwy","Windsor","CA","95492","Sonoma",38.531922,-122.783561
675000,4,1712,"https://www.realtor.com/realestateandhomes-detail/110-Shahan-Dr_Cloverdale_CA_95425_M21538-58383#property","SingleFamilyResidence","110 Shahan Dr","Cloverdale","CA","95425","Sonoma",38.813983,-123.022498
1785000,3,3594,"https://www.realtor.com/realestateandhomes-detail/1301-McDonald-Ave_Santa-Rosa_CA_95404_M26821-36470#property","SingleFamilyResidence","1301 McDonald Ave","Santa Rosa","CA","95404","Sonoma",38.452363,-122.704155
195000,3,525,"https://www.realtor.com/realestateandhomes-detail/935-Cecelia-Dr_Glen-Ellen_CA_95442_M24475-64541#property","SingleFamilyResidence","935 Cecelia Dr","Glen Ellen","CA","95442","Sonoma",38.343683,-122.513479
1075000,3,1728,"https://www.realtor.com/realestateandhomes-detail/1383-Larkin-Dr_Sonoma_CA_95476_M25357-82506#property","SingleFamilyResidence","1383 Larkin Dr","Sonoma","CA","95476","Sonoma",38.275683,-122.455376
769000,4,1864,"https://www.realtor.com/realestateandhomes-detail/173-Flametree-Cir_Windsor_CA_95492_M27179-52954#property","SingleFamilyResidence","173 Flametree Cir","Windsor","CA","95492","Sonoma",38.542205,-122.796516
628000,1,1159,"https://www.realtor.com/realestateandhomes-detail/18333-Old-Monte-Rio-Rd_Guerneville_CA_95446_M21642-18315#property","SingleFamilyResidence","18333 Old Monte Rio Rd","Guerneville","CA","95446","Sonoma",38.482042,-123.012341
685000,3,1239,"https://www.realtor.com/realestateandhomes-detail/1915-Waltzer-Rd_Santa-Rosa_CA_95403_M16991-62098#property","SingleFamilyResidence","1915 Waltzer Rd","Santa Rosa","CA","95403","Sonoma",38.468067,-122.756577
1595000,4,3759,"https://www.realtor.com/realestateandhomes-detail/3925-Bay-Hill-Rd_Bodega-Bay_CA_94923_M29541-93136#property","SingleFamilyResidence","3925 Bay Hill Rd","Bodega Bay","CA","94923","Sonoma",38.340764,-123.047349
1200000,2,1620,"https://www.realtor.com/realestateandhomes-detail/320-Taylor-St_Bodega-Bay_CA_94923_M18428-10934#property","SingleFamilyResidence","320 Taylor St","Bodega Bay","CA","94923","Sonoma",38.334045,-123.046609
2100000,4,3146,"https://www.realtor.com/realestateandhomes-detail/6276-Old-Redwood-Hwy_Santa-Rosa_CA_95403_M14593-58906#property","SingleFamilyResidence","6276 Old Redwood Hwy","Santa Rosa","CA","95403","Sonoma",38.532482,-122.779507
2750000,3,3000,"https://www.realtor.com/realestateandhomes-detail/8300-Sonoma-Mountain-Rd_Glen-Ellen_CA_95442_M96591-98948#property","SingleFamilyResidence","8300 Sonoma Mountain Rd","Glen Ellen","CA","95442","Sonoma",38.36441,-122.548355
2250000,8,13628,"https://www.realtor.com/realestateandhomes-detail/5454-Hillsborough-Dr_Petaluma_CA_94954_M10766-74943#property","SingleFamilyResidence","5454 Hillsborough Dr","Petaluma","CA","94954","Sonoma",38.321688,-122.61308
2750000,3,3000,"https://www.realtor.com/realestateandhomes-detail/8300-Sonoma-Mountain-Rd_Glen-Ellen_CA_95442_M96591-98948#property","SingleFamilyResidence","8300 Sonoma Mountain Rd","Glen Ellen","CA","95442","Sonoma",38.36441,-122.548355
1998000,3,1851,"https://www.realtor.com/realestateandhomes-detail/2865-Bristol-Rd_Kenwood_CA_95452_M14264-12664#property","SingleFamilyResidence","2865 Bristol Rd","Kenwood","CA","95452","Sonoma",38.398849,-122.580923
830000,3,1590,"https://www.realtor.com/realestateandhomes-detail/1464-McGregor-Ave_Petaluma_CA_94954_M28784-91486#property","SingleFamilyResidence","1464 McGregor Ave","Petaluma","CA","94954","Sonoma",38.248476,-122.617653
655000,5,1867,"https://www.realtor.com/realestateandhomes-detail/1911-Corby-Ave_Santa-Rosa_CA_95407_M20069-52889#property","SingleFamilyResidence","1911 Corby Ave","Santa Rosa","CA","95407","Sonoma",38.420569,-122.717694
1335000,4,2823,"https://www.realtor.com/realestateandhomes-detail/3501-Kendell-Hill-Dr_Santa-Rosa_CA_95404_M22638-08596#property","SingleFamilyResidence","3501 Kendell Hill Dr","Santa Rosa","CA","95404","Sonoma",38.475034,-122.689879
1695000,3,3418,"https://www.realtor.com/realestateandhomes-detail/3750-Deer-Meadow-Ln_Occidental_CA_95465_M22229-49441#property","SingleFamilyResidence","3750 Deer Meadow Ln","Occidental","CA","95465","Sonoma",38.397791,-122.967065
2345000,3,2290,"https://www.realtor.com/realestateandhomes-detail/641-2nd-St-E_Sonoma_CA_95476_M26174-92197#property","SingleFamilyResidence","641 2nd St E","Sonoma","CA","95476","Sonoma",38.289057,-122.455155
1425000,4,2601,"https://www.realtor.com/realestateandhomes-detail/1500-San-Ramon-Way_Santa-Rosa_CA_95409_M21854-01053#property","SingleFamilyResidence","1500 San Ramon Way","Santa Rosa","CA","95409","Sonoma",38.467059,-122.637061
2500000,3,3309,"https://www.realtor.com/realestateandhomes-detail/19340-7th-St-E_Sonoma_CA_95476_M16742-82969#property","SingleFamilyResidence","19340 7th St E","Sonoma","CA","95476","Sonoma",38.292548,-122.438288
1315000,7,2955,"https://www.realtor.com/realestateandhomes-detail/4344-Langner-Ave_Santa-Rosa_CA_95407_M90982-31463#property","SingleFamilyResidence","4344 Langner Ave","Santa Rosa","CA","95407","Sonoma",38.37122,-122.724571
6350000,3,4010,"https://www.realtor.com/realestateandhomes-detail/12320-Manzanita-Ln_Glen-Ellen_CA_95442_M11671-53502#property","SingleFamilyResidence","12320 Manzanita Ln","Glen Ellen","CA","95442","Sonoma",38.384359,-122.488819
535000,2,1242,"https://www.realtor.com/realestateandhomes-detail/28-Acorn-Cir_Petaluma_CA_94952_M28928-61619#property","SingleFamilyResidence","28 Acorn Cir","Petaluma","CA","94952","Sonoma",38.249893,-122.647362
380000,3,1851,"https://www.realtor.com/realestateandhomes-detail/28365-Old-Redwood-Hwy_Cloverdale_CA_95425_M26023-26882#property","SingleFamilyResidence","28365 Old Redwood Hwy","Cloverdale","CA","95425","Sonoma",38.774378,-123.014119
575000,1,426,"https://www.realtor.com/realestateandhomes-detail/1557-Los-Alamos-Rd_Santa-Rosa_CA_95409_M26346-60424#property","SingleFamilyResidence","1557 Los Alamos Rd","Santa Rosa","CA","95409","Sonoma",38.490892,-122.606541
699000,3,1432,"https://www.realtor.com/realestateandhomes-detail/2446-Prairie-Ln_Santa-Rosa_CA_95403_M23542-45548#property","SingleFamilyResidence","2446 Prairie Ln","Santa Rosa","CA","95403","Sonoma",38.451049,-122.765621
1495000,2,1374,"https://www.realtor.com/realestateandhomes-detail/42267-Forecastle_The-Sea-Ranch_CA_95497_M17538-16711#property","SingleFamilyResidence","42267 Forecastle","The Sea Ranch","CA","95497","Sonoma",38.755849,-123.521352
1250000,3,1747,"https://www.realtor.com/realestateandhomes-detail/17075-Fitzpatrick-Ln_Occidental_CA_95465_M23079-53056#property","SingleFamilyResidence","17075 Fitzpatrick Ln","Occidental","CA","95465","Sonoma",38.40454,-122.983453
849000,4,1816,"https://www.realtor.com/realestateandhomes-detail/1543-Cunningham-Way_Santa-Rosa_CA_95403_M17559-66766#property","SingleFamilyResidence","1543 Cunningham Way","Santa Rosa","CA","95403","Sonoma",38.455194,-122.760616
575000,1,824,"https://www.realtor.com/realestateandhomes-detail/17803-Sonoma-Hwy_Sonoma_CA_95476_M90723-42849#property","SingleFamilyResidence","17803 Sonoma Hwy","Sonoma","CA","95476","Sonoma",38.316154,-122.482697
4850000,3,3460,"https://www.realtor.com/realestateandhomes-detail/Santa-Rosa_CA_95404_M29799-40754#property","SingleFamilyResidence","","Santa Rosa","CA","95404","Sonoma",38.506068,-122.614705
719000,4,1698,"https://www.realtor.com/realestateandhomes-detail/2393-Amethyst-Way_Santa-Rosa_CA_95404_M20878-67858#property","SingleFamilyResidence","2393 Amethyst Way","Santa Rosa","CA","95404","Sonoma",38.419431,-122.700322
699900,2,660,"https://www.realtor.com/realestateandhomes-detail/980-Aston-Ave_Santa-Rosa_CA_95404_M23153-54457#property","SingleFamilyResidence","980 Aston Ave","Santa Rosa","CA","95404","Sonoma",38.424906,-122.703382
1950000,4,1920,"https://www.realtor.com/realestateandhomes-detail/1870-E-Cotati-Ave_Penngrove_CA_94951_M10252-07527#property","SingleFamilyResidence","1870 E Cotati Ave","Penngrove","CA","94951","Sonoma",38.335577,-122.670931
530000,3,731,"https://www.realtor.com/realestateandhomes-detail/14473-Old-Cazadero-Rd_Guerneville_CA_95446_M27565-83216#property","SingleFamilyResidence","14473 Old Cazadero Rd","Guerneville","CA","95446","Sonoma",38.497953,-123.014298
549000,2,782,"https://www.realtor.com/realestateandhomes-detail/17575-Middlefield-Rd_Sonoma_CA_95476_M91310-14436#property","SingleFamilyResidence","17575 Middlefield Rd","Sonoma","CA","95476","Sonoma",38.318775,-122.481941
1000000,2,1688,"https://www.realtor.com/realestateandhomes-detail/5430-Pepperwood-Rd_Santa-Rosa_CA_95409_M16430-88226#property","SingleFamilyResidence","5430 Pepperwood Rd","Santa Rosa","CA","95409","Sonoma",38.454764,-122.646927
3750000,3,1886,"https://www.realtor.com/realestateandhomes-detail/5150-I-Street-Ext_Petaluma_CA_94952_M29318-51545#property","SingleFamilyResidence","5150 I Street Ext","Petaluma","CA","94952","Sonoma",38.18527,-122.635679
1249000,3,1446,"https://www.realtor.com/realestateandhomes-detail/1021-Milk-Barn-Rd_Healdsburg_CA_95448_M28518-86752#property","SingleFamilyResidence","1021 Milk Barn Rd","Healdsburg","CA","95448","Sonoma",38.581242,-122.828582
1682000,7,4306,"https://www.realtor.com/realestateandhomes-detail/312-Washington-St_Petaluma_CA_94952_M97880-00806#property","SingleFamilyResidence","312 Washington St","Petaluma","CA","94952","Sonoma",38.234818,-122.644531
1899900,2,1912,"https://www.realtor.com/realestateandhomes-detail/4811-Carmet-Dr_Bodega-Bay_CA_94923_M10670-71702#property","SingleFamilyResidence","4811 Carmet Dr","Bodega Bay","CA","94923","Sonoma",38.373798,-123.074443
739000,4,1668,"https://www.realtor.com/realestateandhomes-detail/4540-Harmony-Pl_Rohnert-Park_CA_94928_M28490-69061#property","SingleFamilyResidence","4540 Harmony Pl","Rohnert Park","CA","94928","Sonoma",38.366304,-122.688098
12999000,5,6476,"https://www.realtor.com/realestateandhomes-detail/601-Napa-Rd_Sonoma_CA_95476_M29135-54883#property","SingleFamilyResidence","601 Napa Rd","Sonoma","CA","95476","Sonoma",38.272583,-122.447548
3195000,5,5408,"https://www.realtor.com/realestateandhomes-detail/1030-Thompson-Ln_Petaluma_CA_94952_M24943-16884#property","SingleFamilyResidence","1030 Thompson Ln","Petaluma","CA","94952","Sonoma",38.252068,-122.682074
585000,3,1851,"https://www.realtor.com/realestateandhomes-detail/1400-Big-Ridge-Rd_Healdsburg_CA_95448_M97197-14351#property","SingleFamilyResidence","1400 Big Ridge Rd","Healdsburg","CA","95448","Sonoma",38.63195,-122.939298
1100000,3,2188,"https://www.realtor.com/realestateandhomes-detail/330-Singing-Brook-Cir_Santa-Rosa_CA_95409_M20528-15892#property","SingleFamilyResidence","330 Singing Brook Cir","Santa Rosa","CA","95409","Sonoma",38.425091,-122.579375
3100000,3,1851,"https://www.realtor.com/realestateandhomes-detail/21350-River-Rd_Geyserville_CA_95441_M94828-83552#property","SingleFamilyResidence","21350 River Rd","Geyserville","CA","95441","Sonoma",38.726456,-122.894936
7999000,5,6528,"https://www.realtor.com/realestateandhomes-detail/2025-Redwood-Hill-Rd_Santa-Rosa_CA_95404_M25726-38523#property","SingleFamilyResidence","2025 Redwood Hill Rd","Santa Rosa","CA","95404","Sonoma",38.538175,-122.708918
1600000,5,2186,"https://www.realtor.com/realestateandhomes-detail/203-Donald-St_Graton_CA_95444_M22776-81738#property","SingleFamilyResidence","203 Donald St","Graton","CA","95444","Sonoma",38.433972,-122.86786
399000,2,977,"https://www.realtor.com/realestateandhomes-detail/123-Treadway-Ct_Cloverdale_CA_95425_M14440-98395#property","SingleFamilyResidence","123 Treadway Ct","Cloverdale","CA","95425","Sonoma",38.78371,-123.016459
625000,3,1251,"https://www.realtor.com/realestateandhomes-detail/501-Miller-Ln_Windsor_CA_95492_M10530-62856#property","SingleFamilyResidence","501 Miller Ln","Windsor","CA","95492","Sonoma",38.558892,-122.821828
1200000,4,2596,"https://www.realtor.com/realestateandhomes-detail/4475-Dowdell-Ave_Santa-Rosa_CA_95407_M28328-77972#property","SingleFamilyResidence","4475 Dowdell Ave","Santa Rosa","CA","95407","Sonoma",38.368005,-122.718264
575000,3,1275,"https://www.realtor.com/realestateandhomes-detail/2830-Bighorn-Sheep-St_Santa-Rosa_CA_95407_M28201-17734#property","SingleFamilyResidence","2830 Bighorn Sheep St","Santa Rosa","CA","95407","Sonoma",38.407499,-122.73978
799000,3,1685,"https://www.realtor.com/realestateandhomes-detail/7907-Ferrari-Way_Windsor_CA_95492_M21648-33615#property","SingleFamilyResidence","7907 Ferrari Way","Windsor","CA","95492","Sonoma",38.533037,-122.813405
1149995,4,1988,"https://www.realtor.com/realestateandhomes-detail/2228-Chateau-Ct_Santa-Rosa_CA_95404_M15049-12409#property","SingleFamilyResidence","2228 Chateau Ct","Santa Rosa","CA","95404","Sonoma",38.48777,-122.706898
4500000,14,1851,"https://www.realtor.com/realestateandhomes-detail/1550-Moon-Mountain-Rd_Sonoma_CA_95476_M93365-40627#property","SingleFamilyResidence","1550 Moon Mountain Rd","Sonoma","CA","95476","Sonoma",38.349122,-122.470402
1695000,2,3158,"https://www.realtor.com/realestateandhomes-detail/750-Wagnon-Rd_Sebastopol_CA_95472_M19224-10987#property","SingleFamilyResidence","750 Wagnon Rd","Sebastopol","CA","95472","Sonoma",38.378323,-122.893677
575000,3,1439,"https://www.realtor.com/realestateandhomes-detail/16635-Center-Way_Guerneville_CA_95446_M17712-60324#property","SingleFamilyResidence","16635 Center Way","Guerneville","CA","95446","Sonoma",38.497889,-123.002952
399000,3,1851,"https://www.realtor.com/realestateandhomes-detail/1545-Cazadero-Hwy_Cazadero_CA_95421_M17538-94395#property","SingleFamilyResidence","1545 Cazadero Hwy","Cazadero","CA","95421","Sonoma",38.483836,-123.060834
669000,4,1300,"https://www.realtor.com/realestateandhomes-detail/579-Alta-Ave_Rohnert-Park_CA_94928_M26008-26097#property","SingleFamilyResidence","579 Alta Ave","Rohnert Park","CA","94928","Sonoma",38.342165,-122.698511
869000,3,1652,"https://www.realtor.com/realestateandhomes-detail/2764-Canterbury-Dr_Santa-Rosa_CA_95405_M26042-28670#property","SingleFamilyResidence","2764 Canterbury Dr","Santa Rosa","CA","95405","Sonoma",38.422698,-122.672026
1695000,5,2747,"https://www.realtor.com/realestateandhomes-detail/412-Black-Oak-Dr_Petaluma_CA_94952_M27918-59542#property","SingleFamilyResidence","412 Black Oak Dr","Petaluma","CA","94952","Sonoma",38.208178,-122.634088
735000,4,1821,"https://www.realtor.com/realestateandhomes-detail/1322-Megan-Pl_Rohnert-Park_CA_94928_M29174-23023#property","SingleFamilyResidence","1322 Megan Pl","Rohnert Park","CA","94928","Sonoma",38.333137,-122.684442
2395000,3,3687,"https://www.realtor.com/realestateandhomes-detail/2861-Bristol-Rd_Kenwood_CA_95452_M91170-20452#property","SingleFamilyResidence","2861 Bristol Rd","Kenwood","CA","95452","Sonoma",38.397952,-122.580911
850000,3,1825,"https://www.realtor.com/realestateandhomes-detail/405-Trinity-Ct_Petaluma_CA_94954_M23216-29657#property","SingleFamilyResidence","405 Trinity Ct","Petaluma","CA","94954","Sonoma",38.258935,-122.631139
679000,2,828,"https://www.realtor.com/realestateandhomes-detail/2059-Magowan-Dr_Santa-Rosa_CA_95405_M16341-33028#property","SingleFamilyResidence","2059 Magowan Dr","Santa Rosa","CA","95405","Sonoma",38.444748,-122.690253
3880000,5,3770,"https://www.realtor.com/realestateandhomes-detail/332-East-St_Healdsburg_CA_95448_M90633-65167#property","SingleFamilyResidence","332 East St","Healdsburg","CA","95448","Sonoma",38.612022,-122.868294
859000,3,1810,"https://www.realtor.com/realestateandhomes-detail/967-San-Francisco-Way_Rohnert-Park_CA_94928_M27815-65918#property","SingleFamilyResidence","967 San Francisco Way","Rohnert Park","CA","94928","Sonoma",38.348113,-122.691569
1000000,3,1442,"https://www.realtor.com/realestateandhomes-detail/821-5th-St-E_Sonoma_CA_95476_M11298-24400#property","SingleFamilyResidence","821 5th St E","Sonoma","CA","95476","Sonoma",38.285124,-122.448803
1997800,3,3141,"https://www.realtor.com/realestateandhomes-detail/6820-Day-Rd_Windsor_CA_95492_M13605-81414#property","SingleFamilyResidence","6820 Day Rd","Windsor","CA","95492","Sonoma",38.522435,-122.806709
725000,3,1759,"https://www.realtor.com/realestateandhomes-detail/6551-Pine-Valley-Dr_Santa-Rosa_CA_95409_M17868-22967#property","SingleFamilyResidence","6551 Pine Valley Dr","Santa Rosa","CA","95409","Sonoma",38.443546,-122.606995
1699000,3,2182,"https://www.realtor.com/realestateandhomes-detail/19688-Admiral-Cooke-Ln_Sonoma_CA_95476_M16218-12522#property","SingleFamilyResidence","19688 Admiral Cooke Ln","Sonoma","CA","95476","Sonoma",38.305464,-122.412811
2000000,3,2000,"https://www.realtor.com/realestateandhomes-detail/580-6th-St-E_Sonoma_CA_95476_M27873-85030#property","SingleFamilyResidence","580 E 6th St","Sonoma","CA","95476","Sonoma",38.288993,-122.442444
6495000,4,5350,"https://www.realtor.com/realestateandhomes-detail/2560-Knob-Hill-Rd_Sonoma_CA_95476_M96187-38346#property","SingleFamilyResidence","2560 Knob Hill Rd","Sonoma","CA","95476","Sonoma",38.252689,-122.420532
465000,2,1229,"https://www.realtor.com/realestateandhomes-detail/336-City-Center-Dr_Rohnert-Park_CA_94928_M14205-78510#property","SingleFamilyResidence","336 City Center Dr","Rohnert Park","CA","94928","Sonoma",38.349962,-122.70744
835000,3,1395,"https://www.realtor.com/realestateandhomes-detail/1212-Del-Rancho-Way_Petaluma_CA_94954_M90785-26740#property","SingleFamilyResidence","1212 Del Rancho Way","Petaluma","CA","94954","Sonoma",38.240616,-122.597633
775000,2,1686,"https://www.realtor.com/realestateandhomes-detail/15530-Monte-Rosa-Ave_Guerneville_CA_95446_M22067-24235#property","SingleFamilyResidence","15530 Monte Rosa Ave","Guerneville","CA","95446","Sonoma",38.503396,-123.026055
425000,3,1851,"https://www.realtor.com/realestateandhomes-detail/56-Sea-Meadow-Dr_The-Sea-Ranch_CA_95497_M23716-89190#property","SingleFamilyResidence","56 Sea Meadow Dr","The Sea Ranch","CA","95497","Sonoma",38.693984,-123.43574
1499000,4,3105,"https://www.realtor.com/realestateandhomes-detail/3418-Baldwin-Way_Santa-Rosa_CA_95403_M14093-99799#property","SingleFamilyResidence","3418 Baldwin Way","Santa Rosa","CA","95403","Sonoma",38.473525,-122.710202
869000,4,2072,"https://www.realtor.com/realestateandhomes-detail/5270-Arnica-Way_Santa-Rosa_CA_95403_M16482-94086#property","SingleFamilyResidence","5270 Arnica Way","Santa Rosa","CA","95403","Sonoma",38.513144,-122.753978
895000,2,818,"https://www.realtor.com/realestateandhomes-detail/10545-Chalk-Hill-Rd_Healdsburg_CA_95448_M25248-40840#property","SingleFamilyResidence","10545 Chalk Hill Rd","Healdsburg","CA","95448","Sonoma",38.576037,-122.774511
798900,2,1375,"https://www.realtor.com/realestateandhomes-detail/3748-Mocha-Ln_Santa-Rosa_CA_95403_M10299-28929#property","SingleFamilyResidence","3748 Mocha Ln","Santa Rosa","CA","95403","Sonoma",38.481405,-122.748455
899000,4,2488,"https://www.realtor.com/realestateandhomes-detail/9147-Piccadilly-Cir_Windsor_CA_95492_M14758-56346#property","SingleFamilyResidence","9147 Piccadilly Cir","Windsor","CA","95492","Sonoma",38.554409,-122.796562
750000,4,2075,"https://www.realtor.com/realestateandhomes-detail/2085-Banjo-Dr_Santa-Rosa_CA_95407_M20873-75942#property","SingleFamilyResidence","2085 Banjo Dr","Santa Rosa","CA","95407","Sonoma",38.408014,-122.735239
279000,3,1851,"https://www.realtor.com/realestateandhomes-detail/3959-Graystone-Ct_Santa-Rosa_CA_95403_M97202-25063#property","SingleFamilyResidence","3959 Graystone Pl","Santa Rosa","CA","95403","Sonoma",38.504585,-122.715935
1340000,4,2631,"https://www.realtor.com/realestateandhomes-detail/6784-Highway-128_Healdsburg_CA_95448_M21952-19450#property","SingleFamilyResidence","6784 Highway 128","Healdsburg","CA","95448","Sonoma",38.669514,-122.816341
665000,3,1237,"https://www.realtor.com/realestateandhomes-detail/312-Benton-St_Santa-Rosa_CA_95401_M14231-36410#property","SingleFamilyResidence","312 Benton St","Santa Rosa","CA","95401","Sonoma",38.447841,-122.721996
1340000,4,2631,"https://www.realtor.com/realestateandhomes-detail/6784-Highway-128_Healdsburg_CA_95448_M21952-19450#property","SingleFamilyResidence","6784 Highway 128","Healdsburg","CA","95448","Sonoma",38.669514,-122.816341
2975000,4,2518,"https://www.realtor.com/realestateandhomes-detail/1471-Nut-Tree-Ct_Sonoma_CA_95476_M21304-81265#property","SingleFamilyResidence","1471 Nut Tree Ct","Sonoma","CA","95476","Sonoma",38.290155,-122.430659
7500000,3,5646,"https://www.realtor.com/realestateandhomes-detail/1970-Warm-Springs-Rd_Glen-Ellen_CA_95442_M23962-07732#property","SingleFamilyResidence","1970 Warm Springs Rd","Glen Ellen","CA","95442","Sonoma",38.391021,-122.548026
999000,2,911,"https://www.realtor.com/realestateandhomes-detail/1821-Adobe-Canyon-Rd_Kenwood_CA_95452_M27250-44856#property","SingleFamilyResidence","1821 Adobe Canyon Rd","Kenwood","CA","95452","Sonoma",38.441902,-122.538735
3499000,4,4552,"https://www.realtor.com/realestateandhomes-detail/8781-Martinelli-Rd_Forestville_CA_95436_M20726-34769#property","SingleFamilyResidence","8781 Martinelli Rd","Forestville","CA","95436","Sonoma",38.484404,-122.921483
3395000,3,2801,"https://www.realtor.com/realestateandhomes-detail/Petaluma_CA_94952_M29285-76913#property","SingleFamilyResidence","","Petaluma","CA","94952","Sonoma",38.22576,-122.640608
1997000,4,2975,"https://www.realtor.com/realestateandhomes-detail/7600-Giusti-Rd_Forestville_CA_95436_M27938-63679#property","SingleFamilyResidence","7600 Giusti Rd","Forestville","CA","95436","Sonoma",38.482288,-122.90357
3875000,5,5225,"https://www.realtor.com/realestateandhomes-detail/3975-Chanate-Rd_Santa-Rosa_CA_95404_M16269-43850#property","SingleFamilyResidence","3975 Chanate Rd","Santa Rosa","CA","95404","Sonoma",38.473609,-122.689924
975000,3,1758,"https://www.realtor.com/realestateandhomes-detail/4897-Hoen-Ave_Santa-Rosa_CA_95405_M16214-54384#property","SingleFamilyResidence","4897 Hoen Ave","Santa Rosa","CA","95405","Sonoma",38.444523,-122.656065
637000,2,932,"https://www.realtor.com/realestateandhomes-detail/9079-Middle-Ter_Monte-Rio_CA_95462_M12670-68413#property","SingleFamilyResidence","9079 Middle Ter","Monte Rio","CA","95462","Sonoma",38.463778,-123.011979
1500000,4,1936,"https://www.realtor.com/realestateandhomes-detail/315-315-12-Baker-St_Petaluma_CA_94952_M96227-28741#property","SingleFamilyResidence","315-315 1/2 Baker St","Petaluma","CA","94952","Sonoma",38.225937,-122.627174
6995000,3,4349,"https://www.realtor.com/realestateandhomes-detail/5340-Grove-St_Sonoma_CA_95476_M22426-37231#property","SingleFamilyResidence","5340 Grove St","Sonoma","CA","95476","Sonoma",38.315473,-122.553053
720000,3,1760,"https://www.realtor.com/realestateandhomes-detail/589-6th-St-W_Sonoma_CA_95476_M23101-37225#property","SingleFamilyResidence","589 6th St W","Sonoma","CA","95476","Sonoma",38.291595,-122.470843
1495000,4,3259,"https://www.realtor.com/realestateandhomes-detail/1994-W-Bristlecone-Ct_Santa-Rosa_CA_95403_M29185-06885#property","SingleFamilyResidence","1994 W Bristlecone Ct","Santa Rosa","CA","95403","Sonoma",38.492867,-122.707234
699888,4,1200,"https://www.realtor.com/realestateandhomes-detail/1282-Lindberg-Ln_Petaluma_CA_94954_M11640-08642#property","SingleFamilyResidence","1282 Lindberg Ln","Petaluma","CA","94954","Sonoma",38.242149,-122.619506
895000,3,1540,"https://www.realtor.com/realestateandhomes-detail/506-Baines-Ave_Sonoma_CA_95476_M26069-53087#property","SingleFamilyResidence","506 Baines Ave","Sonoma","CA","95476","Sonoma",38.313416,-122.477178
489000,3,1300,"https://www.realtor.com/realestateandhomes-detail/707-Blair-Pl_Santa-Rosa_CA_95401_M19536-28474#property","SingleFamilyResidence","707 Blair Pl","Santa Rosa","CA","95401","Sonoma",38.441694,-122.740413
2499000,2,3159,"https://www.realtor.com/realestateandhomes-detail/21015-Geyserville-Ave_Geyserville_CA_95441_M90586-92103#property","SingleFamilyResidence","21015 Geyserville Ave","Geyserville","CA","95441","Sonoma",38.70614,-122.904099
2250000,3,2888,"https://www.realtor.com/realestateandhomes-detail/116-Shepherds-Close_The-Sea-Ranch_CA_95497_M91262-23231#property","SingleFamilyResidence","116 Shepherds Close","The Sea Ranch","CA","95497","Sonoma",38.690781,-123.43158
1695000,3,1656,"https://www.realtor.com/realestateandhomes-detail/1389-Canyon-Rd_Geyserville_CA_95441_M26836-42394#property","SingleFamilyResidence","1389 Canyon Rd","Geyserville","CA","95441","Sonoma",38.703913,-122.938883
